customer_id,full_name,segment,total_spend,total_orders,return_count,total_revenue,gross_revenue,return_amount,avg_order_value,first_purchase,last_purchase,days_since_last_purchase,customer_tenure_months,purchase_frequency,customer_lifetime_value,customer_segment_score,recency_score,frequency_score,monetary_score
CUS-00000099,Michael Wang,Silver,38619.9,5,0,11825.18,11825.18,0.0,2365.036,2022-12-15,2024-12-22,416,55,0.09090909,2580.039272727273,2.90,1,3,5
CUS-00000644,Christopher Miller,bronze,44062.7,6,0,19085.63,19085.63,0.0,3180.9383333333335,2022-03-04,2024-06-12,609,90,0.06666667,2544.750666666667,3.25,1,4,5
CUS-00000605,Susan Jones,Platinum,13549.52,6,0,28337.58,28337.58,0.0,4722.93,2022-03-30,2024-11-11,457,56,0.10714286,6072.338571428572,3.25,1,4,5
CUS-00000100,William Dubois,VIP,10615.42,6,0,8991.56,8991.56,0.0,1498.5933333333332,2022-08-14,2024-12-15,423,76,0.078947365,1419.7199999999998,3.25,1,4,5
CUS-00000156,Robert Dubois,VIP,25359.15,3,0,14911.130000000001,14911.130000000001,0.0,4970.376666666667,2022-10-27,2024-02-04,738,66,0.045454547,2711.114545454546,2.90,1,3,5
CUS-00000412,David Silva,Platinum,5341.1,9,1,17398.25,20164.56,-2766.31,1933.138888888889,2022-05-04,2024-11-22,446,52,0.17307693,4014.9807692307695,3.25,1,4,5
CUS-00000377,Elizabeth Williams,Silver,25820.83,8,0,24824.809999999998,24824.809999999998,0.0,3103.1012499999997,2022-08-15,2024-05-11,641,19,0.42105263,15678.82736842105,3.25,1,4,5
CUS-00000165,William Williams,GOLD,793.63,3,0,8095.280000000001,8095.280000000001,0.0,2698.4266666666667,2022-06-29,2023-02-05,1102,18,0.16666667,5396.8533333333335,2.90,1,3,5
CUS-00000750,Elizabeth Dubois,VIP,31746.23,5,0,21035.15,21035.15,0.0,4207.030000000001,2022-12-23,2024-10-06,493,26,0.1923077,9708.530769230769,2.90,1,3,5
CUS-00000625,Carlos Johnson,VIP,37642.82,4,0,21051.5,21051.5,0.0,5262.875,2022-03-22,2023-02-02,1105,93,0.043010753,2716.3225806451615,2.90,1,3,5
CUS-00000556,Priya Davis,Gold,42684.15,3,0,15252.390000000001,15252.390000000001,0.0,5084.13,2022-07-04,2024-12-18,420,26,0.115384616,7039.5646153846155,2.90,1,3,5
CUS-00000541,Hans Garcia,PLATINUM,31586.4,7,1,14292.2,16087.57,-1795.37,2041.7428571428572,2022-03-16,2024-11-29,439,53,0.13207547,3235.969811320755,3.25,1,4,5
CUS-00000278,Robert Jones,SILVER,34825.86,5,0,8520.439999999999,8520.439999999999,0.0,1704.0879999999997,2022-01-20,2024-11-12,456,73,0.06849315,1400.6202739726027,2.90,1,3,5
CUS-00000923,Thomas Anderson,platinum,35156.92,2,0,4552.94,4552.94,0.0,2276.47,2022-02-06,2023-06-25,962,88,0.022727273,620.8554545454544,2.55,1,2,5
CUS-00000247,Richard Brown,Gold,19278.86,2,0,2176.37,2176.37,0.0,1088.185,2022-06-12,2024-05-12,640,89,0.02247191,293.4431460674157,2.55,1,2,5
CUS-00000088,Karen Miller,Bronze,2119.37,5,0,14152.210000000001,14152.210000000001,0.0,2830.442,2022-07-10,2024-11-10,458,80,0.0625,2122.8315000000002,2.90,1,3,5
CUS-00000254,Jessica Jones,bronze,33343.66,8,0,18180.489999999998,18180.489999999998,0.0,2272.5612499999997,2022-02-26,2024-11-22,446,45,0.17777778,4848.130666666666,3.25,1,4,5
CUS-00000446,Karen O'Brien,SILVER,7672.19,9,0,27919.18,27919.18,0.0,3102.1311111111113,2022-06-27,2024-01-04,769,78,0.115384616,4295.258461538462,3.25,1,4,5
CUS-00000766,Liam Patel,platinum,26455.16,11,0,13224.449999999999,13224.449999999999,0.0,1202.222727272727,2022-02-26,2024-12-30,408,68,0.16176471,2333.7264705882353,3.60,1,5,5
CUS-00000403,David Jones,Silver,49645.83,4,0,11005.81,11005.81,0.0,2751.4525,2022-06-13,2024-08-20,540,68,0.05882353,1942.2017647058824,2.90,1,3,5
CUS-00000576,Thomas Patel,Bronze,24573.88,1,0,2995.1600000000003,2995.1600000000003,0.0,2995.1600000000003,2022-06-27,2022-06-27,1325,31,0.032258064,1159.4167741935485,2.55,1,2,5
CUS-00000157,Joseph Mueller,Bronze,0.0,6,0,12911.73,12911.73,0.0,2151.955,2022-07-14,2024-02-11,731,69,0.08695652,2245.518260869565,3.25,1,4,5
CUS-00000783,Barbara O'Brien,Platinum,39290.85,6,0,31288.07,31288.07,0.0,5214.678333333333,2023-01-03,2024-11-01,467,48,0.125,7822.0175,3.25,1,4,5
CUS-00000325,Mary Dubois,platinum,4441.83,3,0,21497.27,21497.27,0.0,7165.756666666667,2022-06-17,2024-07-25,566,96,0.03125,2687.15875,2.90,1,3,5
CUS-00000180,James Tanaka,platinum,37882.63,4,1,6511.38,8611.07,-2099.69,1627.845,2022-04-04,2024-11-29,439,81,0.049382716,964.6488888888889,2.90,1,3,5
CUS-00000326,Jessica Anderson,Silver,25300.77,4,0,6804.75,6804.75,0.0,1701.1875,2023-05-11,2023-12-19,785,20,0.2,4082.8500000000004,2.90,1,3,5
CUS-00000399,Christopher Brown,Silver,33542.15,3,2,-6498.65,1379.35,-7878.0,-2166.2166666666667,2022-05-10,2024-07-01,590,32,0.09375,-2436.9937499999996,2.00,1,3,2
CUS-00000187,Karen Smith,Bronze,42673.94,9,1,24003.799999999996,24789.589999999997,-785.79,2667.0888888888885,2022-06-13,2024-11-21,447,34,0.2647059,8471.929411764704,3.25,1,4,5
CUS-00000816,Barbara Wang,Silver,14103.01,5,0,23924.16,23924.16,0.0,4784.832,2022-06-04,2024-07-16,575,35,0.14285715,8202.569142857143,2.90,1,3,5
CUS-00000181,Fatima Jones,VIP,88.42,4,0,12672.23,12672.23,0.0,3168.0575,2022-03-24,2023-09-14,881,64,0.0625,2376.043125,2.90,1,3,5
CUS-00000170,Mary Smith,Bronze,1112.32,3,0,7032.89,7032.89,0.0,2344.2966666666666,2022-10-27,2023-12-22,782,46,0.06521739,1834.666956521739,2.90,1,3,5
CUS-00000622,John Anderson,Bronze,33403.73,2,0,443.45,443.45,0.0,221.725,2022-06-30,2024-12-08,430,70,0.028571429,76.02,1.95,1,2,3
CUS-00000879,James Silva,Gold,48386.6,8,1,21210.199999999997,23648.28,-2438.08,2651.2749999999996,2022-02-25,2024-09-10,519,21,0.3809524,12120.114285714284,3.25,1,4,5
CUS-00000977,Hans Jones,Bronze,11727.52,5,0,15564.94,15564.94,0.0,3112.9880000000003,2022-06-10,2024-09-03,526,48,0.104166664,3891.235,2.90,1,3,5
CUS-00000458,Marie Rodriguez,VIP,18673.54,3,0,16095.690000000002,16095.690000000002,0.0,5365.2300000000005,2022-08-03,2024-08-04,556,53,0.056603774,3644.3071698113217,2.90,1,3,5
CUS-00000948,Marie Rodriguez,vip,992.27,7,0,14619.9,14619.9,0.0,2088.557142857143,2022-08-16,2024-12-04,434,54,0.12962963,3248.866666666667,3.25,1,4,5
CUS-00000256,Wei Smith,bronze,17475.13,8,2,9479.52,11478.94,-1999.42,1184.94,2022-10-16,2024-06-06,615,88,0.09090909,1292.6618181818183,3.25,1,4,5
CUS-00000168,Sarah Martinez,Bronze,24138.64,7,0,31659.67,31659.67,0.0,4522.8099999999995,2022-03-04,2024-07-16,575,80,0.0875,4748.950499999999,3.25,1,4,5
CUS-00000077,Jessica Williams,Bronze,40856.18,5,0,6833.2,6833.2,0.0,1366.6399999999999,2022-05-25,2024-08-05,555,87,0.057471264,942.5103448275863,2.90,1,3,5
CUS-00000661,Richard Jones,Bronze,46083.3,3,0,10646.98,10646.98,0.0,3548.9933333333333,2022-01-24,2024-12-13,425,79,0.03797468,1617.2627848101265,2.90,1,3,5
CUS-00000770,Christopher Smith,Platinum,17056.84,6,0,8060.91,8060.91,0.0,1343.485,2022-04-25,2024-10-08,491,35,0.17142858,2763.7405714285715,3.25,1,4,5
CUS-00000639,Christopher Chen,silver,33511.04,4,0,3358.3999999999996,3358.3999999999996,0.0,839.5999999999999,2022-09-18,2024-06-20,601,78,0.051282052,516.676923076923,2.90,1,3,5
CUS-00000833,Yuki Rodriguez,VIP,5528.42,6,0,15981.589999999998,15981.589999999998,0.0,2663.598333333333,2022-03-15,2024-05-19,633,48,0.125,3995.397499999999,3.25,1,4,5
CUS-00000554,Liam Davis,Bronze,29231.45,7,1,14135.73,17979.57,-3843.84,2019.3899999999999,2022-09-08,2024-08-07,553,38,0.18421052,4463.914736842105,3.25,1,4,5
CUS-00000199,Michael Patel,Platinum,43433.68,6,0,6446.5599999999995,6446.5599999999995,0.0,1074.4266666666665,2022-04-21,2024-12-28,410,80,0.075,966.9839999999999,3.25,1,4,5
CUS-00000850,Jessica Chen,Silver,30974.48,6,0,11932.83,11932.83,0.0,1988.805,2022-07-11,2024-12-13,425,93,0.06451613,1539.72,3.25,1,4,5
CUS-00000634,Thomas Williams,Gold,28783.95,1,0,6158.360000000001,6158.360000000001,0.0,6158.360000000001,2023-06-09,2023-06-09,978,62,0.016129032,1191.9406451612904,2.55,1,2,5
CUS-00000098,Jennifer Williams,Silver,0.0,2,0,6013.599999999999,6013.599999999999,0.0,3006.7999999999997,2023-03-20,2024-12-06,432,68,0.029411765,1061.2235294117645,2.55,1,2,5
CUS-00000122,Sarah Anderson,VIP,36857.82,3,0,5643.099999999999,5643.099999999999,0.0,1881.033333333333,2022-01-25,2024-05-07,645,56,0.05357143,1209.235714285714,2.90,1,3,5
CUS-00000174,Richard Kim,VIP,30465.99,8,1,22292.770000000004,22344.940000000002,-52.17,2786.5962500000005,2022-08-21,2024-12-30,408,86,0.093023255,3110.6190697674424,3.25,1,4,5
CUS-00000830,Christopher Anderson,vip,33384.99,5,0,17923.98,17923.98,0.0,3584.796,2023-04-27,2024-07-20,571,89,0.056179777,2416.716404494382,2.90,1,3,5
CUS-00000078,Wei Jones,Platinum,26944.07,3,0,6565.87,6565.87,0.0,2188.6233333333334,2022-02-05,2023-09-04,891,78,0.03846154,1010.1338461538462,2.90,1,3,5
CUS-00000481,William Garcia,VIP,20683.7,6,0,17701.689999999995,17701.689999999995,0.0,2950.281666666666,2022-02-07,2024-10-16,483,21,0.2857143,10115.251428571426,3.25,1,4,5
CUS-00000144,Priya Patel,VIP,33124.53,5,1,-2350.2299999999996,6897.68,-9247.91,-470.04599999999994,2023-05-07,2024-11-25,443,85,0.05882353,-331.79717647058817,2.00,1,3,2
CUS-00000259,Carlos Kim,bronze,-32591.84,4,0,15088.44,15088.44,0.0,3772.11,2023-03-18,2024-04-23,659,40,0.1,4526.532,2.90,1,3,5
CUS-00000347,Susan Jones,Gold,47950.0,5,0,7488.08,7488.08,0.0,1497.616,2022-03-05,2024-05-21,631,85,0.05882353,1057.140705882353,2.90,1,3,5
CUS-00000025,Robert Brown,Bronze,36181.87,5,0,12779.91,12779.91,0.0,2555.982,2022-04-23,2024-11-19,449,67,0.07462686,2288.939104477612,2.90,1,3,5
CUS-00000734,William Brown,silver,18566.8,4,0,8719.2,8719.2,0.0,2179.8,2022-08-29,2024-10-06,493,18,0.22222222,5812.8,2.90,1,3,5
CUS-00000919,Patricia O'Brien,VIP,49088.32,3,0,10649.43,10649.43,0.0,3549.81,2022-05-15,2024-12-01,437,90,0.033333335,1419.924,2.90,1,3,5
CUS-00000997,Joseph Chen,Platinum,24112.03,5,0,11416.17,11416.17,0.0,2283.234,2022-06-17,2024-06-04,617,18,0.2777778,7610.780000000001,2.90,1,3,5
CUS-00000811,Liam Tanaka,VIP,5251.85,4,0,10422.32,10422.32,0.0,2605.58,2022-07-05,2024-02-27,715,25,0.16,5002.713599999999,2.90,1,3,5
CUS-00000503,Linda Chen,Bronze,4956.19,1,0,1587.3300000000002,1587.3300000000002,0.0,1587.3300000000002,2023-02-26,2023-02-26,1081,79,0.012658228,241.113417721519,2.55,1,2,5
CUS-00000922,Joseph Johnson,VIP,42794.99,2,0,2993.86,2993.86,0.0,1496.93,2023-01-13,2024-10-02,497,57,0.03508772,630.2863157894737,2.55,1,2,5
CUS-00000937,Richard Wang,BRONZE,2557.08,6,0,21766.170000000002,21766.170000000002,0.0,3627.695,2022-06-17,2024-12-15,423,81,0.074074075,3224.6177777777775,3.25,1,4,5
CUS-00000457,Liam Brown,VIP,17737.35,3,0,4967.33,4967.33,0.0,1655.7766666666666,2022-03-20,2024-01-05,768,82,0.036585364,726.9263414634147,2.90,1,3,5
CUS-00000266,Richard Garcia,VIP,45723.26,3,0,15942.49,15942.49,0.0,5314.163333333333,2022-03-29,2024-06-06,615,18,0.16666667,10628.326666666666,2.90,1,3,5
CUS-00000138,Sarah Kim,Platinum,548.32,5,0,15959.36,15959.36,0.0,3191.8720000000003,2022-05-31,2024-04-27,655,71,0.07042254,2697.35661971831,2.90,1,3,5
CUS-00000452,John Garcia,VIP,16017.6,3,1,1548.3600000000001,3468.0600000000004,-1919.7,516.12,2023-07-29,2024-12-21,417,61,0.04918033,304.5954098360656,2.90,1,3,5
CUS-00000017,James Dubois,Bronze,41124.59,6,0,18203.22,18203.22,0.0,3033.8700000000003,2022-01-04,2023-11-26,808,21,0.2857143,10401.84,3.25,1,4,5
CUS-00000331,Emma Martinez,Platinum,42690.9,8,0,16468.01,16468.01,0.0,2058.50125,2023-01-07,2024-12-01,437,15,0.53333336,13174.407999999998,3.25,1,4,5
CUS-00000200,John Martinez,VIP,759.59,7,1,4571.969999999999,10105.18,-5533.21,653.1385714285714,2022-06-20,2024-05-13,639,16,0.4375,3428.9774999999995,3.25,1,4,5
CUS-00000038,Thomas Patel,Bronze,19053.39,6,0,11309.83,11309.83,0.0,1884.9716666666666,2022-03-15,2024-05-22,630,72,0.083333336,1884.9716666666666,3.25,1,4,5
CUS-00000757,Christopher Wang,Gold,23345.6,6,1,13903.75,19384.620000000003,-5480.87,2317.2916666666665,2023-02-12,2024-12-29,409,30,0.2,5561.5,3.25,1,4,5
CUS-00000497,Marie Chen,Gold,8372.23,4,0,7996.97,7996.97,0.0,1999.2425,2022-03-18,2024-08-17,543,34,0.11764706,2822.46,2.90,1,3,5
CUS-00000511,David Tanaka,vip,6804.24,6,0,7660.750000000001,7660.750000000001,0.0,1276.7916666666667,2022-01-31,2024-08-04,556,41,0.14634146,2242.1707317073174,3.25,1,4,5
CUS-00000244,David Smith,Platinum,46749.16,9,0,26512.49,26512.49,0.0,2945.8322222222223,2022-01-10,2024-07-12,579,31,0.29032257,10262.89935483871,3.25,1,4,5
CUS-00000158,Thomas Kim,Gold,46046.3,9,0,15655.38,15655.38,0.0,1739.4866666666667,2022-02-16,2023-09-28,867,70,0.12857144,2683.779428571428,3.25,1,4,5
CUS-00000653,Barbara Brown,Gold,19171.31,2,0,5136.95,5136.95,0.0,2568.475,2022-01-05,2022-02-18,1454,25,0.08,2465.736,2.55,1,2,5
CUS-00000714,Patricia Jones,Platinum,26069.28,3,0,10081.98,10081.98,0.0,3360.66,2022-03-01,2024-10-11,488,45,0.06666667,2688.528,2.90,1,3,5
CUS-00000112,David Brown,Platinum,13070.62,5,0,8105.3,8105.3,0.0,1621.06,2022-08-26,2024-11-16,452,74,0.067567565,1314.372972972973,2.90,1,3,5
CUS-00000596,Christopher Dubois,Bronze,35547.98,4,0,10692.04,10692.04,0.0,2673.01,2023-08-17,2024-05-02,650,86,0.046511628,1491.9125581395351,2.90,1,3,5
CUS-00000502,Marie Anderson,platinum,27885.25,6,0,8435.470000000001,8435.470000000001,0.0,1405.9116666666669,2023-01-02,2024-06-09,612,34,0.1764706,2977.224705882353,3.25,1,4,5
CUS-00000019,Richard Martinez,VIP,12062.12,4,0,9120.22,9120.22,0.0,2280.055,2023-01-28,2024-05-17,635,73,0.05479452,1499.2142465753423,2.90,1,3,5
CUS-00000724,Sarah Silva,vip,19975.07,7,0,19384.08,19384.08,0.0,2769.154285714286,2022-04-25,2024-10-01,498,69,0.10144927,3371.144347826087,3.25,1,4,5
CUS-00000745,Susan Anderson,VIP,12345.24,2,0,4921.210000000001,4921.210000000001,0.0,2460.6050000000005,2024-10-26,2024-12-16,422,20,0.1,2952.7260000000006,2.55,1,2,5
CUS-00000194,Jessica Johnson,platinum,9877.18,6,0,11172.52,11172.52,0.0,1862.0866666666668,2022-07-07,2024-06-18,603,41,0.14634146,3270.0058536585366,3.25,1,4,5
CUS-00000346,Elizabeth Williams,Silver,43827.88,8,1,15452.16,18564.02,-3111.86,1931.52,2022-02-27,2024-12-09,429,69,0.11594203,2687.3321739130433,3.25,1,4,5
CUS-00000608,Patricia Miller,Bronze,0.0,5,1,5312.670000000001,8261.35,-2948.68,1062.534,2022-02-23,2023-12-04,800,29,0.1724138,2198.3462068965523,2.90,1,3,5
CUS-00000467,James Jones,PLATINUM,22437.02,8,0,23986.51,23986.51,0.0,2998.31375,2022-09-03,2024-08-16,544,25,0.32,11513.5248,3.25,1,4,5
CUS-00000492,Christopher Miller,Platinum,41908.24,6,0,22850.5,22850.5,0.0,3808.4166666666665,2022-01-11,2024-08-15,545,70,0.08571429,3917.2285714285717,3.25,1,4,5
CUS-00000886,Michael Garcia,vip,21725.89,6,0,24733.060000000005,24733.060000000005,0.0,4122.176666666667,2022-11-09,2024-12-27,411,65,0.092307694,4566.103384615385,3.25,1,4,5
CUS-00000976,Liam Tanaka,VIP,46545.81,8,1,18609.58,24718.26,-6108.679999999999,2326.1975,2022-09-24,2024-07-03,588,94,0.08510638,2375.6910638297877,3.25,1,4,5
CUS-00000772,William Garcia,Bronze,0.0,7,0,20535.920000000002,20535.920000000002,0.0,2933.7028571428573,2022-07-20,2024-11-03,465,76,0.09210526,3242.5136842105267,3.25,1,4,5
CUS-00000141,Patricia Chen,Silver,45397.34,8,0,15950.57,15950.57,0.0,1993.82125,2022-02-07,2024-11-25,443,80,0.1,2392.5855,3.25,1,4,5
CUS-00000820,Jessica Garcia,vip,9007.86,5,0,14289.150000000001,14289.150000000001,0.0,2857.8300000000004,2022-11-22,2024-08-04,556,69,0.072463766,2485.0695652173913,2.90,1,3,5
CUS-00000990,Fatima Wang,vip,1605.55,3,0,10908.140000000001,10908.140000000001,0.0,3636.046666666667,2022-02-14,2024-10-26,473,20,0.15,6544.884,2.90,1,3,5
CUS-00000433,Ahmed Smith,Platinum,12419.62,4,0,11783.330000000002,11783.330000000002,0.0,2945.8325000000004,2022-11-19,2024-10-17,482,62,0.06451613,2280.6445161290326,2.90,1,3,5
CUS-00000528,William Davis,Bronze,46913.66,3,0,7797.84,7797.84,0.0,2599.28,2022-02-10,2022-08-29,1262,53,0.056603774,1765.548679245283,2.90,1,3,5
CUS-00000021,Carlos Martinez,Bronze,2255.11,2,0,1514.3899999999999,1514.3899999999999,0.0,757.1949999999999,2023-11-15,2024-01-07,766,34,0.05882353,534.4905882352941,2.55,1,2,5
CUS-00000406,Jennifer Brown,Bronze,49523.83,1,0,996.2099999999999,996.2099999999999,0.0,996.2099999999999,2023-05-27,2023-05-27,991,43,0.023255814,278.0120930232558,2.25,1,2,4
CUS-00000583,Karen Dubois,Platinum,16020.85,3,0,9845.64,9845.64,0.0,3281.8799999999997,2023-10-25,2024-12-20,418,43,0.069767445,2747.620465116279,2.90,1,3,5
CUS-00000593,Karen Mueller,VIP,21785.28,2,0,13648.19,13648.19,0.0,6824.095,2024-04-13,2024-09-08,521,62,0.032258064,2641.585161290323,2.55,1,2,5
CUS-00000298,Hans Jones,Platinum,17086.22,4,0,20431.96,20431.96,0.0,5107.99,2022-07-17,2024-02-26,716,37,0.10810811,6626.581621621622,2.90,1,3,5
CUS-00000090,Carlos Johnson,Silver,9468.8,7,0,14010.18,14010.18,0.0,2001.4542857142858,2022-02-10,2024-11-30,438,45,0.15555556,3736.048,3.25,1,4,5
CUS-00000776,Sarah Chen,VIP,36298.62,4,0,8247.33,8247.33,0.0,2061.8325,2022-06-24,2024-07-03,588,86,0.046511628,1150.7902325581395,2.90,1,3,5
CUS-00000160,Priya Kim,BRONZE,14761.67,1,0,883.02,883.02,0.0,883.02,2024-06-25,2024-06-25,596,31,0.032258064,341.8141935483871,2.25,1,2,4
CUS-00000438,Michael Garcia,SILVER,26440.86,2,0,3511.9399999999996,3511.9399999999996,0.0,1755.9699999999998,2022-11-13,2024-06-15,606,28,0.071428575,1505.1171428571427,2.55,1,2,5
CUS-00000011,David Rodriguez,Silver,43341.28,2,0,5125.66,5125.66,0.0,2562.83,2022-08-23,2022-09-08,1252,75,0.026666667,820.1056000000001,2.55,1,2,5
CUS-00000970,Jessica Williams,BRONZE,32228.31,4,0,8877.220000000001,8877.220000000001,0.0,2219.3050000000003,2022-02-20,2024-04-11,671,35,0.114285715,3043.6182857142862,2.90,1,3,5
CUS-00000062,Emma Garcia,Platinum,3313.41,5,0,7497.41,7497.41,0.0,1499.482,2022-08-16,2024-10-22,477,34,0.14705883,2646.144705882353,2.90,1,3,5
CUS-00000218,Liam Patel,VIP,4685.11,3,0,11567.41,11567.41,0.0,3855.8033333333333,2022-08-21,2024-08-31,529,58,0.05172414,2393.2572413793105,2.90,1,3,5
CUS-00000432,William Chen,Silver,12421.35,4,1,994.7300000000001,1508.41,-513.68,248.68250000000003,2023-06-12,2024-03-05,708,19,0.21052632,628.2505263157896,2.60,1,3,4
CUS-00000695,Elizabeth Jones,Gold,21265.03,4,0,7156.950000000001,7156.950000000001,0.0,1789.2375000000002,2022-07-15,2024-03-14,699,50,0.08,1717.6680000000001,2.90,1,3,5
CUS-00000848,Elizabeth Garcia,Platinum,9106.55,4,0,15379.160000000002,15379.160000000002,0.0,3844.7900000000004,2023-01-04,2024-10-01,498,27,0.14814815,6835.182222222224,2.90,1,3,5
CUS-00000323,Jessica Johnson,Silver,39870.32,4,0,12176.9,12176.9,0.0,3044.225,2022-05-27,2024-01-26,747,64,0.0625,2283.16875,2.90,1,3,5
CUS-00000660,James Tanaka,Silver,36760.89,5,1,10010.109999999999,10362.429999999998,-352.32,2002.0219999999997,2022-02-07,2024-10-06,493,52,0.09615385,2310.0253846153846,2.90,1,3,5
CUS-00000013,Hans Brown,Platinum,42912.77,4,0,17917.92,17917.92,0.0,4479.48,2022-01-31,2024-02-26,716,70,0.057142857,3071.6434285714286,2.90,1,3,5
CUS-00000245,Robert Williams,Bronze,11024.5,3,0,8268.46,8268.46,0.0,2756.153333333333,2023-07-30,2024-03-27,686,38,0.078947365,2611.092631578947,2.90,1,3,5
CUS-00000056,Patricia Rodriguez,VIP,14916.56,2,0,7128.55,7128.55,0.0,3564.275,2024-05-27,2024-08-14,546,15,0.13333334,5702.84,2.55,1,2,5
CUS-00000796,Robert Dubois,Platinum,31091.66,1,0,1301.9,1301.9,0.0,1301.9,2024-06-10,2024-06-10,611,88,0.011363637,177.53181818181818,2.55,1,2,5
CUS-00000651,Priya Kim,Bronze,30645.97,3,0,10341.75,10341.75,0.0,3447.25,2023-08-26,2023-10-10,855,23,0.13043478,5395.695652173913,2.90,1,3,5
CUS-00000643,John Smith,GOLD,10515.19,4,0,17008.29,17008.29,0.0,4252.0725,2022-03-12,2024-11-19,449,68,0.05882353,3001.462941176471,2.90,1,3,5
CUS-00000297,Marie Smith,Bronze,45647.81,0,0,0.0,0.0,0.0,0.0,,,,93,,0.0,1.00,1,1,1
CUS-00000778,Mary O'Brien,Silver,36148.58,0,0,0.0,0.0,0.0,0.0,,,,61,,0.0,1.00,1,1,1
CUS-00000027,Ahmed Garcia,Bronze,24644.16,0,0,0.0,0.0,0.0,0.0,,,,48,,0.0,1.00,1,1,1
CUS-00000348,Hans Brown,GOLD,43702.86,0,0,0.0,0.0,0.0,0.0,,,,58,,0.0,1.00,1,1,1
CUS-00000964,Ahmed Tanaka,Platinum,43336.14,0,0,0.0,0.0,0.0,0.0,,,,27,,0.0,1.00,1,1,1
CUS-00000815,Susan Anderson,gold,21530.14,0,0,0.0,0.0,0.0,0.0,,,,90,,0.0,1.00,1,1,1
CUS-00000499,Thomas Miller,VIP,26883.05,0,0,0.0,0.0,0.0,0.0,,,,25,,0.0,1.00,1,1,1
CUS-00000965,David Rodriguez,SILVER,17242.02,0,0,0.0,0.0,0.0,0.0,,,,60,,0.0,1.00,1,1,1
